borrower_id,ssn,FIRST_NAME LAST_NAME,ADDRESS CITY STATE,phone,ID
000799,944-12-9610,BARBARA SIMMONS,678 BARNETT POINT DALLAS TX,(469) 415-7518,799
000800,604-14-8118,KEITH CARROLL,46912 VEITH PLACE DALLAS TX,(214) 821-2150,800
000801,554-70-7857,RUBY BRYANT,0502 DORTON PLACE DALLAS TX,(214) 583-2918,801
000802,968-07-8691,ANDREW HOLMES,87963 DARWIN PLAZA DALLAS TX,(469) 993-5278,802
000803,848-01-1355,JUAN KING,3344 SCHLIMGEN POINT DALLAS TX,(972) 823-3180,803
000804,522-56-7195,MICHAEL WARREN,1 NORTHWESTERN ROAD DALLAS TX,(469) 912-0181,804
000805,263-49-6672,RANDY WAGNER,28585 IOWA PASS RICHARDSON TX,(972) 981-8393,805
000806,916-96-2811,JOSE KELLY,088 CAMBRIDGE TRAIL PLANO TX,(972) 832-9963,806
000807,304-18-5907,PETER FORD,3 BOYD POINT DALLAS TX,(214) 978-2937,807
000808,381-33-3107,PETER EDWARDS,70349 HALLOWS WAY RICHARDSON TX,(214) 991-6626,808
000809,211-11-0916,LOUISE PETERS,79475 MORROW PASS DALLAS TX,(972) 902-4551,809
000810,343-23-0976,STEPHANIE PERRY,08750 FOREST DALE ROAD DALLAS TX,(214) 899-9004,810
000811,792-44-4178,LAWRENCE ADAMS,38 FORSTER TERRACE DALLAS TX,(214) 925-8866,811
000812,443-86-2495,GREGORY HANSEN,419 LONGVIEW TRAIL PLANO TX,(469) 899-8651,812
000813,797-38-1593,RALPH MEDINA,74 HIGH CROSSING LANE PLANO TX,(469) 953-9007,813
000814,223-83-8666,JOAN COOPER,52 FREMONT ROAD DALLAS TX,(972) 842-0287,814
000815,732-67-6734,KAREN GEORGE,560 MENOMONIE PLAZA DALLAS TX,(469) 551-3026,815
000816,639-56-1250,THERESA CUNNINGHAM,8148 FLORENCE DRIVE DALLAS TX,(469) 861-6774,816
000817,506-61-7033,DENNIS YOUNG,378 CARBERRY PLACE DALLAS TX,(214) 602-2841,817
000818,789-55-8630,JOSEPH CASTILLO,4 SURREY PARK DALLAS TX,(469) 916-0494,818
000819,100-43-9457,EUGENE FISHER,977 GINA JUNCTION DALLAS TX,(972) 926-5775,819
000820,622-93-0486,ELIZABETH MEDINA,044 PRENTICE CENTER PLANO TX,(972) 969-7931,820
000821,236-05-8310,JOYCE ARNOLD,48306 MOULTON PLAZA PLANO TX,(972) 958-8893,821
000822,294-25-9318,WILLIAM RAMOS,20 RED CLOUD TRAIL RICHARDSON TX,(972) 950-2750,822
000823,317-84-2700,BILLY REED,2 LOFTSGORDON ALLEY DALLAS TX,(972) 853-0282,823
000824,802-25-7025,SCOTT CARR,9 MEMORIAL PLACE DALLAS TX,(469) 979-5007,824
000825,713-06-2568,DORIS CARPENTER,55093 BUNTING PASS DALLAS TX,(972) 413-6984,825
000826,863-24-4380,AARON KENNEDY,51078 FISK PARKWAY DALLAS TX,(214) 900-5041,826
000827,957-88-2521,EUGENE GEORGE,32186 KATIE PARK DALLAS TX,(469) 642-7160,827
000828,971-59-7462,MARILYN WASHINGTON,7639 NORTHFIELD PARK DALLAS TX,(214) 531-0051,828
000829,778-11-2383,SARA PATTERSON,938 VERMONT CROSSING DALLAS TX,(972) 871-5585,829
000830,432-34-5988,SAMUEL HENRY,031 HINTZE TERRACE DALLAS TX,(972) 825-3266,830
000831,110-87-5003,PHILLIP KENNEDY,41 LEROY CENTER DALLAS TX,(469) 995-0612,831
000832,862-95-3192,ROBIN WELCH,4 TEXAS TRAIL DALLAS TX,(972) 778-2143,832
000833,639-00-1709,ROSE GARRETT,2384 CAREY ROAD PLANO TX,(214) 860-5621,833
000834,687-26-7934,REBECCA MEYER,38 NELSON LANE PLANO TX,(972) 936-2303,834
000835,648-00-1339,MICHELLE REID,7 SUNBROOK CIRCLE DALLAS TX,(469) 941-2469,835
000836,362-56-0347,JUDY RICE,49031 SAINT PAUL AVENUE DALLAS TX,(469) 935-1827,836
000837,840-08-8767,KEVIN CARROLL,36 JANA LANE DALLAS TX,(469) 964-0568,837
000838,268-14-2587,KATHRYN OWENS,664 CLEMONS HILL DALLAS TX,(214) 812-2116,838
000839,211-96-5010,BRIAN ELLIOTT,28 GRAEDEL HILL DALLAS TX,(972) 857-3817,839
000840,704-93-5430,KEITH ALVAREZ,73423 MALLARD PARK DALLAS TX,(972) 985-3882,840
000841,493-28-0872,CHRISTOPHER HAMILTON,42 JOHNSON PLACE PLANO TX,(972) 756-5173,841
000842,104-87-2254,MILDRED WASHINGTON,093 REINDAHL ALLEY DALLAS TX,(469) 863-5699,842
000843,634-96-0779,MARIA PATTERSON,435 MOCKINGBIRD ROAD DALLAS TX,(214) 689-4556,843
000844,973-88-0017,TAMMY ROMERO,77652 QUINCY JUNCTION DALLAS TX,(469) 653-5925,844
000845,701-06-3601,SHIRLEY ELLIS,74 BOYD CIRCLE DALLAS TX,(469) 920-2738,845
000846,948-86-4146,GERALD CARTER,6829 ABERG PARK DALLAS TX,(214) 994-1903,846
000847,405-84-3532,SANDRA DIAZ,73631 ARAPAHOE PLAZA DALLAS TX,(214) 832-3930,847
000848,648-26-1008,JOYCE MILLER,2 ANNAMARK CENTER DALLAS TX,(972) 961-6545,848
000849,401-78-7678,EDWARD FREEMAN,415 DI LORETO PLAZA PLANO TX,(972) 989-4204,849
000850,138-67-0395,WILLIE GRIFFIN,990 MOLAND LANE DALLAS TX,(214) 928-8621,850
000851,576-90-5231,EUGENE GIBSON,11945 DELAWARE TRAIL DALLAS TX,(972) 954-4027,851
000852,511-59-7913,BEVERLY CARROLL,7263 MARINERS COVE PARK DALLAS TX,(214) 917-7386,852
000853,427-26-2369,KEVIN WEAVER,9746 SPRINGVIEW LANE DALLAS TX,(469) 942-2408,853
000854,981-70-0822,DIANA COLLINS,00 STOUGHTON PASS DALLAS TX,(972) 804-5134,854
000855,842-92-6012,MELISSA COLE,405 LUKKEN PARK DALLAS TX,(972) 786-8554,855
000856,842-48-2817,WILLIE YOUNG,4 BOWMAN LANE DALLAS TX,(214) 928-4186,856
000857,420-41-5414,JUAN NICHOLS,8095 GROVER POINT DALLAS TX,(469) 804-3343,857
000858,571-34-6457,KEVIN MASON,132 HUXLEY STREET DALLAS TX,(469) 973-8133,858
000859,977-49-7404,RONALD OWENS,160 FORSTER COURT PLANO TX,(214) 986-1282,859
000860,625-10-0221,HOWARD MASON,725 SHELLEY STREET DALLAS TX,(972) 884-9005,860
000861,344-02-3503,SCOTT SULLIVAN,3 DOTTIE WAY DALLAS TX,(972) 881-9868,861
000862,217-52-9370,MARGARET PAYNE,706 SPENSER DRIVE PLANO TX,(972) 760-0404,862
000863,676-28-3465,ASHLEY DIXON,07278 ARIZONA ROAD DALLAS TX,(972) 818-9660,863
000864,927-53-6184,MARILYN VASQUEZ,85753 SOMMERS PARKWAY PLANO TX,(214) 435-8942,864
000865,369-13-2148,AMANDA OLSON,2 THOMPSON HILL DALLAS TX,(972) 979-2331,865
000866,275-69-7155,HEATHER FERNANDEZ,18106 BEILFUSS WAY DALLAS TX,(469) 854-7653,866
000867,993-11-4983,STEPHANIE DIAZ,52331 MONICA DRIVE DALLAS TX,(214) 912-8213,867
000868,867-83-7085,ROY KELLY,7053 OLD GATE ALLEY DALLAS TX,(469) 974-8373,868
000869,466-06-1410,SCOTT CHAVEZ,3 KINGSFORD AVENUE DALLAS TX,(469) 963-3427,869
000870,632-92-1297,DONNA MITCHELL,4741 KENWOOD JUNCTION DALLAS TX,(214) 951-3865,870
000871,585-80-2785,LOUIS HARRIS,2747 RIEDER PLAZA DALLAS TX,(214) 886-3021,871
000872,512-23-3537,HENRY HANSEN,2900 SURREY STREET DALLAS TX,(214) 964-2420,872
000873,772-62-3065,KATHRYN PORTER,53 DAPIN PARKWAY DALLAS TX,(972) 844-8439,873
000874,190-88-7543,ANNE JOHNSON,20069 MELVIN CENTER DALLAS TX,(214) 975-6054,874
000875,329-18-4164,TODD TAYLOR,97238 ONSGARD TRAIL DALLAS TX,(214) 937-3241,875
000876,654-19-5151,JULIA FERNANDEZ,34619 MARCY CROSSING DALLAS TX,(972) 966-9920,876
000877,591-02-8727,CRAIG ROBINSON,30 SUTTERIDGE POINT DALLAS TX,(469) 919-0979,877
000878,299-37-0401,NANCY SHAW,5834 VILLAGE CROSSING DALLAS TX,(214) 788-2516,878
000879,939-58-3158,LAWRENCE NICHOLS,6423 ROTH PARK DALLAS TX,(214) 925-2580,879
000880,170-66-3784,JIMMY DIAZ,0301 ORIOLE LANE DALLAS TX,(469) 473-0533,880
000881,740-80-4320,BOBBY MCDONALD,3 SCOVILLE DRIVE DALLAS TX,(972) 527-7603,881
000882,953-63-4906,JESSE CUNNINGHAM,790 MARQUETTE HILL DALLAS TX,(214) 936-7626,882
000883,200-60-0963,GREGORY ANDREWS,361 SACHS CROSSING DALLAS TX,(214) 973-0715,883
000884,499-38-8289,TINA ROGERS,79 FOREST DALE ROAD DALLAS TX,(469) 984-9258,884
000885,312-18-8191,HENRY ALLEN,9 PENNSYLVANIA STREET DALLAS TX,(972) 939-2237,885
000886,215-99-1270,CAROLYN GORDON,6 FULLER AVENUE RICHARDSON TX,(469) 829-5466,886
000887,154-27-1288,LOUISE HUDSON,04798 LOEPRICH ALLEY DALLAS TX,(972) 955-8037,887
000888,772-41-5591,JOHN VASQUEZ,52 DARWIN PARK DALLAS TX,(469) 978-1123,888
000889,888-06-1132,KATHRYN GRAHAM,45 EVERETT PASS DALLAS TX,(469) 921-3046,889
000890,992-83-5801,PATRICIA PERKINS,0 HEFFERNAN DRIVE DALLAS TX,(972) 971-8654,890
000891,252-88-4550,HENRY ARNOLD,47 BECKER LANE PLANO TX,(972) 470-2949,891
000892,534-51-9042,RUBY BISHOP,5 INTERNATIONAL POINT DALLAS TX,(972) 944-4239,892
000893,292-84-4463,PHYLLIS DUNN,8316 CALYPSO COURT DALLAS TX,(214) 835-0529,893
000894,144-30-3599,LOUISE WOOD,000 MCCORMICK PLAZA DALLAS TX,(972) 914-5297,894
000895,895-44-1229,TAMMY SHAW,0 CAREY PARKWAY RICHARDSON TX,(214) 905-2378,895
000896,955-03-9519,ERIC RIVERA,466 TONY CIRCLE DALLAS TX,(972) 932-9658,896
000897,743-94-0520,JOE WILLIAMS,748 SCHLIMGEN AVENUE DALLAS TX,(972) 852-8033,897
000898,140-10-0901,AARON SNYDER,1 AMERICAN ASH AVENUE DALLAS TX,(214) 936-9743,898
000899,210-06-2715,LOUIS CLARK,4284 NORWAY MAPLE LANE DALLAS TX,(972) 872-7570,899
000900,357-34-7649,SARAH CHAVEZ,3 SCHMEDEMAN COURT DALLAS TX,(972) 524-1820,900
000901,427-38-8763,ROBIN ELLIS,67445 DUNNING LANE RICHARDSON TX,(972) 866-1973,901
000902,315-41-8687,JESSICA DAVIS,12957 INDEPENDENCE DRIVE PLANO TX,(972) 842-5888,902
000903,829-97-1624,LILLIAN STONE,919 JUDY WAY DALLAS TX,(972) 851-2126,903
000904,347-88-9624,RUTH STANLEY,1 WARRIOR PASS DALLAS TX,(972) 911-0228,904
000905,840-39-1806,JESSE DUNCAN,7787 HAAS HILL DALLAS TX,(972) 683-9815,905
000906,637-53-4929,LORI HUNTER,39 SWALLOW PLACE RICHARDSON TX,(469) 642-4787,906
000907,136-04-3559,TAMMY ROBINSON,0378 LONGVIEW PLAZA DALLAS TX,(469) 933-2520,907
000908,713-24-6764,JAMES DUNN,2 LUSTER HILL DALLAS TX,(214) 849-9192,908
000909,414-66-2512,EARL WHITE,3645 RAMSEY PLACE DALLAS TX,(972) 936-8134,909
000910,613-21-6220,JEREMY ROGERS,91121 MOULTON PLAZA PLANO TX,(469) 842-8404,910
000911,733-94-6852,EARL CHAPMAN,45 MOULTON JUNCTION DALLAS TX,(972) 997-7819,911
000912,606-73-0914,DOROTHY MILLER,52 HAZELCREST CROSSING DALLAS TX,(214) 803-3680,912
000913,154-97-3290,ANNA LOPEZ,49 3RD TERRACE DALLAS TX,(214) 959-4100,913
000914,369-65-4229,GARY FULLER,59 MACPHERSON CROSSING DALLAS TX,(214) 968-9302,914
000915,507-57-2316,ANGELA NGUYEN,45542 RUTLEDGE AVENUE DALLAS TX,(214) 978-0162,915
000916,325-17-0156,PAULA FRAZIER,916 MAYWOOD COURT PLANO TX,(214) 934-1206,916
000917,866-10-0944,DANIEL JOHNSON,76702 CALIANGT CIRCLE DALLAS TX,(469) 828-8109,917
000918,650-99-3347,RAYMOND BURKE,3001 CORSCOT DRIVE DALLAS TX,(469) 749-0551,918
000919,417-25-3686,ANNA FLORES,730 VERA AVENUE DALLAS TX,(214) 820-9633,919
000920,128-67-5708,KATHLEEN REED,89 TOMSCOT STREET DALLAS TX,(214) 941-0107,920
000921,412-58-0911,LINDA GARCIA,1 LUSTER STREET DALLAS TX,(972) 910-1369,921
000922,312-56-2889,KEVIN TURNER,3034 KIPLING DRIVE DALLAS TX,(214) 835-8339,922
000923,122-17-0911,JUAN DUNN,18 OAK DRIVE DALLAS TX,(214) 857-0040,923
000924,548-70-2653,ARTHUR LANE,79797 FIELDSTONE CIRCLE RICHARDSON TX,(214) 848-0150,924
000925,922-65-9466,DEBORAH MEDINA,4 CAMBRIDGE PARK DALLAS TX,(972) 679-5235,925
000926,380-74-6132,LISA CASTILLO,856 MITCHELL JUNCTION DALLAS TX,(469) 996-6025,926
000927,148-76-3309,LOUIS RIVERA,210 SUNFIELD TRAIL DALLAS TX,(469) 940-0843,927
000928,648-41-9002,CATHERINE HUNT,241 GULSETH CROSSING DALLAS TX,(469) 929-6433,928
000929,253-50-1861,BOBBY GOMEZ,53 KIPLING PLACE RICHARDSON TX,(469) 747-8105,929
000930,237-32-1975,JOHNNY JENKINS,6757 BUENA VISTA PARK DALLAS TX,(214) 711-0231,930
000931,304-04-2180,RICHARD SANCHEZ,6 BONNER ROAD DALLAS TX,(214) 789-8437,931
000932,416-32-8500,FRED PETERSON,723 EMMET AVENUE DALLAS TX,(214) 929-0915,932
000933,731-41-2008,GERALD JACOBS,539 POND POINT RICHARDSON TX,(972) 929-5037,933
000934,680-37-1075,TERESA PERRY,67 PORTER CENTER DALLAS TX,(469) 937-7720,934
000935,358-57-1779,JOYCE WATSON,033 FIELDSTONE PASS DALLAS TX,(469) 976-1235,935
000936,399-11-8418,ANTONIO CRAWFORD,94232 HUDSON DRIVE DALLAS TX,(469) 818-0847,936
000937,263-34-5944,SHAWN HANSON,88 PRAIRIEVIEW TERRACE DALLAS TX,(469) 712-3956,937
000938,871-14-1691,SANDRA HAYES,8 MORNING PARKWAY DALLAS TX,(972) 901-1242,938
000939,651-25-8004,JIMMY GARRETT,43 CLYDE GALLAGHER TERRACE DALLAS TX,(972) 984-4957,939
000940,484-44-5282,ANTONIO LAWRENCE,08482 MERRY ALLEY DALLAS TX,(972) 843-3635,940
000941,983-14-0730,MARIE MEDINA,7338 PIERSTORFF CIRCLE RICHARDSON TX,(469) 810-7312,941
000942,716-92-1888,JUAN ALLEN,5 VICTORIA ALLEY DALLAS TX,(469) 979-2886,942
000943,309-24-3620,GERALD PORTER,11934 UPHAM POINT DALLAS TX,(214) 706-8751,943
000944,776-60-4123,TODD BROOKS,7838 MOLAND PLAZA DALLAS TX,(469) 781-0440,944
000945,679-76-7522,JEAN RICE,48712 MOCKINGBIRD ROAD DALLAS TX,(469) 935-5450,945
000946,729-59-6353,JACK DAY,2107 KIPLING PLAZA DALLAS TX,(214) 913-6444,946
000947,628-48-3788,AMY WOODS,5 SHOSHONE CROSSING DALLAS TX,(469) 773-4866,947
000948,785-13-2932,RAYMOND GREENE,55619 SURREY PLAZA DALLAS TX,(469) 983-7473,948
000949,101-97-8660,ARTHUR WRIGHT,158 JOHN WALL STREET DALLAS TX,(214) 941-5089,949
000950,946-46-6223,DANIEL HUNT,13709 MARINERS COVE CENTER RICHARDSON TX,(972) 915-2723,950
000951,481-28-6748,JULIE HAMILTON,6209 LUDINGTON PASS DALLAS TX,(972) 812-7230,951
000952,864-59-5290,DIANA GARZA,83139 WARRIOR PARKWAY DALLAS TX,(972) 872-4808,952
000953,370-11-1197,WALTER CRUZ,463 HANOVER JUNCTION DALLAS TX,(972) 836-9111,953
000954,850-05-9666,MILDRED RAMIREZ,7 ANDERSON LANE DALLAS TX,(972) 826-9318,954
000955,475-45-2130,JEAN GILBERT,769 COLORADO CENTER DALLAS TX,(469) 850-6077,955
000956,704-23-0250,FRANCES PORTER,16 FARWELL PARK DALLAS TX,(214) 958-6327,956
000957,847-54-7019,JANE CARTER,746 EAST COURT DALLAS TX,(469) 859-2686,957
000958,316-40-2743,JOHNNY PERRY,5091 MELROSE COURT DALLAS TX,(469) 783-2541,958
000959,973-44-7229,DONALD POWELL,1901 LAUREL PASS DALLAS TX,(972) 917-5123,959
000960,597-54-1860,RUSSELL MORALES,6 CONTINENTAL HILL DALLAS TX,(469) 833-1681,960
000961,853-02-8515,EARL SMITH,73 TOWNE HILL DALLAS TX,(469) 919-5433,961
000962,961-10-2631,JANE PHILLIPS,9 NORTHLAND PLACE DALLAS TX,(469) 981-5694,962
000963,340-38-2920,RUBY BLACK,01580 MAIN ALLEY DALLAS TX,(214) 839-6582,963
000964,650-36-9913,TERESA FERNANDEZ,50 ARROWOOD CIRCLE RICHARDSON TX,(972) 918-7531,964
000965,940-61-5781,JACQUELINE HAMILTON,792 BURROWS LANE DALLAS TX,(972) 785-5033,965
000966,136-33-6897,ANTHONY ELLIOTT,82 HARPER LANE DALLAS TX,(972) 942-6006,966
000967,780-32-3564,LOUISE HENDERSON,58 SOUTHRIDGE WAY DALLAS TX,(469) 897-6813,967
000968,174-47-0894,LILLIAN CRUZ,1202 NEVADA CROSSING DALLAS TX,(469) 577-0003,968
000969,235-78-1401,DAVID DAVIS,6266 DEBS PLACE DALLAS TX,(214) 864-7187,969
000970,919-55-8047,JANICE PRICE,269 FARRAGUT TRAIL DALLAS TX,(214) 941-9869,970
000971,687-90-1452,DONALD PALMER,12 5TH JUNCTION RICHARDSON TX,(469) 677-4531,971
000972,535-61-9932,DONALD WASHINGTON,978 MOOSE PLAZA DALLAS TX,(972) 844-7608,972
000973,328-03-3548,JESSICA JONES,37 MELROSE COURT RICHARDSON TX,(972) 906-0660,973
000974,608-66-0102,AMY COLEMAN,2562 POND JUNCTION DALLAS TX,(214) 954-7729,974
000975,894-17-1936,MARIE RYAN,4287 CANARY CENTER DALLAS TX,(469) 924-4203,975
000976,882-93-4808,GLORIA BARNES,149 COLUMBUS AVENUE DALLAS TX,(214) 797-0275,976
000977,328-50-2075,CHARLES LAWRENCE,7 RANDY TERRACE DALLAS TX,(972) 813-8851,977
000978,179-35-6366,PATRICIA HILL,2506 RIDGEWAY DRIVE RICHARDSON TX,(469) 932-9594,978
000979,223-32-8250,RYAN YOUNG,40252 LYONS TERRACE DALLAS TX,(214) 742-4030,979
000980,504-76-4400,WILLIE WOODS,99 SUNBROOK CIRCLE DALLAS TX,(214) 810-2688,980
000981,131-82-6807,CYNTHIA WEBB,6016 LEROY WAY DALLAS TX,(214) 975-2196,981
000982,470-80-0995,JOYCE COX,5027 MEADOW VALE WAY RICHARDSON TX,(972) 832-4867,982
000983,210-87-6619,DEBRA KIM,303 BASHFORD ROAD PLANO TX,(469) 747-4090,983
000984,757-76-0049,LOUISE HARRISON,13 AMERICAN ASH PLACE RICHARDSON TX,(214) 897-8864,984
000985,641-17-6232,DOUGLAS DAY,264 PACKERS PLACE DALLAS TX,(469) 868-2443,985
000986,690-30-6386,JANE HUGHES,05 TONY JUNCTION DALLAS TX,(972) 963-9605,986
000987,405-00-7979,JOAN WAGNER,76837 HEATH TRAIL DALLAS TX,(972) 841-3593,987
000988,697-50-5730,JOYCE GIBSON,0605 OLD SHORE AVENUE DALLAS TX,(469) 840-4916,988
000989,659-02-3329,PAULA HARRISON,7 SWALLOW PASS DALLAS TX,(469) 622-5174,989
000990,647-36-9732,BOBBY DUNN,785 GRAEDEL PLACE PLANO TX,(972) 923-3432,990
000991,659-27-5045,BONNIE ROSS,81741 HALLOWS PLAZA DALLAS TX,(214) 930-4665,991
000992,923-61-2260,DENNIS WHEELER,8321 MENDOTA CROSSING DALLAS TX,(214) 932-7040,992
000993,646-30-1413,JASON GUTIERREZ,7 PEARSON WAY DALLAS TX,(972) 990-8290,993
000994,968-11-7539,DIANA SPENCER,467 MENOMONIE ALLEY RICHARDSON TX,(972) 850-9653,994
000995,784-77-6035,JESSICA THOMPSON,73 MANDRAKE CENTER DALLAS TX,(972) 728-3395,995
000996,468-32-4617,SEAN PIERCE,07 LAUREL PARK DALLAS TX,(469) 987-3050,996
000997,647-49-5762,ALAN STEWART,74154 DREWRY STREET DALLAS TX,(469) 944-5061,997
000998,345-58-9435,JANICE ROBINSON,7791 MAPLE HILL DALLAS TX,(972) 855-6553,998
000999,504-57-5850,BARBARA CARROLL,5989 4TH AVENUE DALLAS TX,(214) 999-2405,999
001000,362-54-6087,LORI MCCOY,71 EVERGREEN CROSSING DALLAS TX,(972) 975-7324,1000
